0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-57.09,10.44,-42.49,-93.78,11.84,-15.41,-99.67,5.56,4.58,-92.73,7.4,16.56,-76.87,11.67,29.27
-57.01,10.39,-42.64,-93.49,13.35,-15.51,-99.63,6.26,4.61,-92.66,8.1,16.62,-76.77,12.14,29.41
-56.91,10.33,-42.77,-93.04,15.13,-15.56,-99.43,7.88,4.62,-92.44,9.64,16.55,-76.63,12.64,29.54
-56.81,10.27,-42.91,-92.51,16.89,-15.62,-99.09,9.98,4.61,-92.03,11.77,16.36,-76.42,13.42,29.58
-56.72,10.13,-43.08,-91.83,18.87,-15.67,-98.57,12.35,4.49,-91.41,13.98,16.04,-76.01,14.78,29.58
-56.56,9.89,-43.3,-91.05,20.68,-15.71,-97.91,14.5,4.35,-90.72,15.77,15.77,-75.48,16.09,29.55
-56.46,9.64,-43.57,-90.49,22.05,-15.8,-97.17,16.67,4.11,-89.72,17.99,15.32,-74.8,17.79,29.37
-56.29,9.37,-43.78,-89.81,23.26,-15.88,-96.34,18.38,3.89,-88.76,19.57,14.98,-74.04,19.15,29.19
-56.13,9.11,-43.97,-89.11,24.44,-15.94,-95.53,19.86,3.69,-87.92,20.77,14.73,-73.33,20.26,29.05
-56.21,9.07,-44.19,-89.03,24.98,-16.08,-95.3,20.78,3.56,-87.38,21.88,14.56,-72.93,21.34,28.82
-56.14,9.03,-44.25,-88.68,25.46,-16.17,-94.78,21.61,3.42,-86.63,22.78,14.37,-72.3,22.31,28.46
-56.29,9.07,-44.55,-88.83,25.9,-16.3,-94.56,22.93,3.28,-85.84,24.65,14.06,-71.57,24.62,27.71
-56.18,9.05,-44.63,-88.56,26.25,-16.34,-93.8,24.28,3.11,-84.4,26.64,13.6,-70.5,26.48,26.91
-56.09,9.07,-44.68,-88.26,26.62,-16.37,-92.97,25.6,2.92,-82.93,28.4,13.15,-69.47,27.93,26.24
-56.55,9.7,-44.4,-88.56,26.88,-16.44,-92.93,26.52,2.8,-82.72,29.42,13.05,-69.24,28.93,25.99
-56.72,10.28,-43.93,-88.44,27.0,-16.41,-92.47,27.24,2.67,-82.16,30.19,12.91,-68.71,29.69,25.65
-56.94,10.72,-43.8,-88.69,27.08,-16.48,-92.84,27.21,2.67,-82.61,30.12,13.13,-68.93,29.79,25.94
-56.94,11.08,-43.62,-88.65,27.06,-16.49,-92.93,27.09,2.68,-82.8,29.97,13.31,-68.91,29.83,26.15
-56.91,11.44,-43.48,-88.61,27.06,-16.5,-93.02,26.96,2.69,-83.05,29.77,13.52,-68.86,29.9,26.36
-56.85,11.55,-43.63,-88.68,27.04,-16.6,-93.34,26.63,2.75,-83.69,29.26,13.91,-68.98,29.81,27.0
-56.73,11.65,-43.72,-88.67,26.98,-16.68,-93.63,26.15,2.82,-84.23,28.7,14.3,-69.1,29.62,27.76
-56.6,11.7,-43.8,-88.66,26.84,-16.76,-94.05,25.3,2.9,-84.82,27.72,14.67,-69.18,29.34,28.31
-56.49,11.75,-43.9,-88.73,26.66,-16.87,-94.53,24.41,2.99,-85.48,26.65,15.06,-69.29,29.08,28.79
-56.33,11.84,-43.96,-88.86,26.2,-16.98,-94.77,23.71,3.04,-85.84,25.85,15.32,-69.51,28.51,29.25
-56.24,11.95,-44.06,-89.11,25.72,-17.12,-95.05,23.13,3.08,-86.2,25.21,15.55,-69.81,27.91,29.76
-56.14,12.06,-44.16,-89.35,25.24,-17.27,-95.3,22.61,3.13,-86.5,24.65,15.76,-70.08,27.35,30.24
-55.97,12.14,-44.13,-89.43,24.73,-17.33,-95.24,22.32,3.16,-86.57,24.18,15.87,-70.21,26.74,30.58
-55.92,12.25,-44.17,-89.66,24.29,-17.41,-95.35,22.09,3.2,-86.8,23.78,15.99,-70.44,26.23,30.94
-55.71,12.36,-44.03,-89.51,23.98,-17.36,-95.15,21.88,3.22,-86.65,23.55,16.0,-70.3,26.01,30.96
-55.67,12.52,-44.01,-89.63,23.76,-17.35,-95.24,21.74,3.26,-86.76,23.39,16.05,-70.38,25.86,31.07
-55.61,12.87,-43.55,-89.34,23.74,-17.22,-94.97,21.67,3.25,-86.54,23.31,16.01,-70.2,25.76,31.03
-55.75,13.36,-43.07,-89.3,23.81,-17.14,-94.98,21.69,3.26,-86.57,23.31,16.01,-70.22,25.75,31.08
-55.9,13.86,-42.57,-89.25,23.9,-17.05,-94.98,21.72,3.26,-86.6,23.32,15.99,-70.24,25.75,31.11
-55.89,14.4,-41.75,-88.67,24.26,-16.8,-94.53,21.86,3.22,-86.22,23.38,15.86,-69.97,25.75,30.95
-56.06,14.96,-41.1,-88.27,24.86,-16.58,-94.4,22.11,3.19,-86.14,23.55,15.78,-69.94,25.85,30.89
-56.2,15.47,-40.49,-87.52,25.98,-16.27,-94.25,22.39,3.14,-86.04,23.73,15.68,-69.91,25.97,30.81
-56.09,15.81,-39.89,-85.99,27.49,-15.84,-93.7,22.7,3.07,-85.56,23.96,15.49,-69.58,26.05,30.6
-56.18,16.18,-39.44,-84.78,28.91,-15.46,-93.45,23.11,3.01,-85.35,24.29,15.35,-69.49,26.24,30.5
-56.03,16.37,-39.1,-83.8,29.6,-15.18,-92.89,23.53,2.92,-84.92,24.53,15.17,-69.23,26.26,30.37
-56.05,16.6,-38.88,-83.16,30.24,-14.97,-92.57,24.09,2.83,-84.69,24.94,15.02,-69.18,26.37,30.34
-55.88,16.75,-38.72,-82.9,30.23,-14.87,-92.21,24.29,2.79,-84.35,25.17,14.92,-68.97,26.42,30.24
-55.83,16.94,-38.65,-82.83,30.3,-14.81,-92.11,24.49,2.75,-84.22,25.44,14.86,-68.92,26.54,30.23
-55.78,17.14,-38.58,-82.75,30.38,-14.76,-92.0,24.7,2.71,-84.09,25.71,14.81,-68.87,26.66,30.21
-55.59,17.15,-38.76,-82.68,30.28,-14.69,-91.77,24.85,2.75,-83.9,25.87,14.81,-68.78,26.69,30.18
-55.46,17.16,-39.02,-82.74,30.22,-14.65,-91.66,25.04,2.8,-83.82,26.06,14.85,-68.78,26.75,30.2
-55.2,17.1,-39.57,-82.85,30.08,-14.63,-91.55,25.16,2.86,-83.78,26.09,14.92,-68.78,26.72,30.26
-54.88,16.94,-40.37,-83.02,29.93,-14.63,-91.48,25.28,2.94,-83.79,26.13,15.01,-68.81,26.7,30.35
-54.61,16.69,-41.14,-83.33,29.67,-14.64,-91.53,25.28,3.04,-83.88,26.09,15.13,-68.89,26.66,30.46
-54.3,16.44,-41.88,-83.76,29.28,-14.66,-91.55,25.26,3.15,-83.95,26.02,15.25,-68.96,26.58,30.58
-53.99,16.21,-42.57,-84.23,28.83,-14.69,-91.59,25.21,3.27,-84.03,25.93,15.37,-69.03,26.48,30.72
-53.91,16.13,-42.83,-84.74,28.37,-14.72,-91.7,25.11,3.39,-84.14,25.87,15.49,-69.11,26.41,30.87
-53.81,16.05,-43.02,-85.19,27.88,-14.74,-91.78,24.99,3.51,-84.2,25.78,15.6,-69.15,26.31,31.02
-53.8,16.06,-43.11,-85.7,27.34,-14.77,-91.99,24.76,3.64,-84.35,25.63,15.74,-69.24,26.19,31.18
-53.76,16.07,-43.18,-86.17,26.74,-14.8,-92.16,24.48,3.77,-84.46,25.46,15.87,-69.31,26.03,31.33
-53.82,16.17,-43.17,-86.46,26.48,-14.79,-92.35,24.3,3.88,-84.59,25.37,15.96,-69.41,25.98,31.43
-53.85,16.27,-43.1,-86.66,26.21,-14.76,-92.47,24.08,3.99,-84.65,25.26,16.04,-69.45,25.91,31.49
-53.89,16.37,-43.02,-86.87,25.93,-14.73,-92.6,23.85,4.09,-84.7,25.15,16.12,-69.49,25.85,31.54
-53.99,16.51,-42.91,-87.16,25.59,-14.71,-92.77,23.63,4.18,-84.82,25.03,16.17,-69.59,25.75,31.59
-54.06,16.64,-42.77,-87.44,25.17,-14.7,-92.91,23.38,4.27,-84.89,24.9,16.2,-69.66,25.65,31.61
-54.15,16.72,-42.67,-87.79,24.66,-14.7,-93.07,23.13,4.34,-84.96,24.81,16.2,-69.75,25.57,31.59
-54.22,16.79,-42.56,-88.11,24.12,-14.7,-93.2,22.87,4.4,-85.0,24.71,16.19,-69.82,25.49,31.56
-54.3,16.85,-42.44,-88.42,23.6,-14.7,-93.34,22.61,4.46,-85.04,24.62,16.16,-69.88,25.41,31.51
-54.35,16.78,-42.39,-88.54,23.37,-14.63,-93.45,22.37,4.53,-85.09,24.5,16.13,-69.97,25.29,31.46
-54.41,16.7,-42.36,-88.68,23.15,-14.55,-93.57,22.15,4.59,-85.16,24.4,16.1,-70.07,25.17,31.4
-54.47,16.59,-42.31,-88.7,23.1,-14.44,-93.65,21.96,4.67,-85.22,24.29,16.09,-70.13,25.08,31.36
-54.55,16.46,-42.28,-88.72,23.07,-14.33,-93.75,21.79,4.74,-85.3,24.19,16.08,-70.22,24.99,31.321
-54.54,16.32,-42.33,-88.79,22.94,-14.23,-93.84,21.6,4.85,-85.4,24.04,16.15,-70.3,24.86,31.361
-54.55,16.17,-42.41,-88.88,22.82,-14.12,-93.94,21.41,4.96,-85.53,23.89,16.23,-70.41,24.72,31.411
-54.54,16.02,-42.5,-88.96,22.69,-14.02,-94.05,21.23,5.07,-85.66,23.72,16.32,-70.53,24.56,31.491
-54.5,15.86,-42.63,-89.08,22.5,-13.94,-94.19,20.95,5.23,-85.95,23.34,16.55,-70.76,24.16,31.781
-54.46,15.7,-42.78,-89.21,22.3,-13.86,-94.39,20.59,5.41,-86.29,22.89,16.81,-71.0,23.73,32.111
-54.41,15.53,-42.94,-89.34,22.1,-13.78,-94.61,20.2,5.6,-86.6,22.46,17.07,-71.21,23.33,32.411
-54.37,15.48,-43.04,-89.63,21.64,-13.77,-94.93,19.59,5.78,-86.92,21.98,17.34,-71.4,22.92,32.751
-54.33,15.43,-43.14,-89.97,21.1,-13.76,-95.24,18.98,5.97,-87.22,21.52,17.61,-71.57,22.54,33.061
-54.32,15.39,-43.19,-90.33,20.45,-13.76,-95.53,18.38,6.12,-87.51,21.02,17.83,-71.67,22.26,33.261
-54.32,15.35,-43.24,-90.67,19.82,-13.75,-95.79,17.79,6.26,-87.8,20.52,18.06,-71.77,22.01,33.451
-54.39,15.33,-43.15,-90.98,19.2,-13.77,-96.0,17.31,6.36,-87.99,20.17,18.21,-71.81,21.87,33.551
-54.47,15.32,-43.06,-91.27,18.57,-13.79,-96.21,16.82,6.45,-88.18,19.82,18.35,-71.85,21.74,33.651
-54.57,15.31,-42.95,-91.55,17.95,-13.81,-96.41,16.34,6.53,-88.38,19.46,18.49,-71.91,21.59,33.761
-54.58,15.25,-42.88,-91.72,17.41,-13.83,-96.51,15.92,6.59,-88.49,19.14,18.61,-71.9,21.47,33.821
-54.63,15.2,-42.82,-91.93,16.88,-13.86,-96.67,15.52,6.65,-88.66,18.82,18.75,-71.94,21.35,33.911
-54.59,15.08,-42.81,-91.92,16.68,-13.86,-96.65,15.3,6.73,-88.64,18.69,18.84,-71.86,21.34,33.931
-54.59,14.98,-42.83,-91.98,16.5,-13.86,-96.72,15.11,6.81,-88.69,18.6,18.95,-71.85,21.35,33.991
-54.52,14.87,-42.87,-91.94,16.42,-13.85,-96.69,14.97,6.89,-88.64,18.53,19.04,-71.77,21.35,34.021
-54.48,14.76,-42.95,-91.95,16.39,-13.86,-96.72,14.87,6.98,-88.67,18.48,19.15,-71.75,21.37,34.081
-54.43,14.66,-43.03,-91.97,16.37,-13.86,-96.75,14.77,7.06,-88.69,18.43,19.27,-71.72,21.39,34.141
-54.36,14.58,-43.11,-91.93,16.4,-13.81,-96.74,14.68,7.16,-88.74,18.22,19.39,-71.73,21.26,34.221
-54.3,14.5,-43.21,-91.92,16.45,-13.75,-96.76,14.61,7.26,-88.85,17.96,19.53,-71.76,21.12,34.331
-54.23,14.42,-43.31,-91.93,16.42,-13.71,-96.79,14.5,7.35,-89.01,17.57,19.7,-71.86,20.78,34.521
-54.17,14.34,-43.42,-91.95,16.4,-13.67,-96.83,14.39,7.43,-89.16,17.17,19.88,-71.95,20.39,34.721
-54.12,14.25,-43.54,-92.01,16.27,-13.63,-96.9,14.22,7.51,-89.38,16.64,20.07,-72.08,19.96,34.931
-54.05,14.15,-43.66,-92.07,16.12,-13.58,-96.99,13.98,7.6,-89.57,16.1,20.26,-72.18,19.54,35.111
-53.99,14.05,-43.78,-92.13,15.95,-13.53,-97.07,13.72,7.68,-89.74,15.61,20.44,-72.28,19.14,35.271
-53.96,13.97,-43.88,-92.22,15.72,-13.53,-97.16,13.48,7.74,-89.83,15.33,20.54,-72.34,18.89,35.381
-53.92,13.89,-43.97,-92.31,15.47,-13.54,-97.22,13.26,7.8,-89.89,15.1,20.63,-72.39,18.65,35.471
-53.94,13.85,-43.99,-92.44,15.08,-13.56,-97.29,13.04,7.87,-89.95,14.93,20.68,-72.44,18.47,35.521
-53.97,13.82,-43.99,-92.57,14.65,-13.58,-97.34,12.8,7.93,-90.0,14.73,20.74,-72.49,18.28,35.571
-54.0,13.8,-43.98,-92.71,14.14,-13.61,-97.4,12.54,8.0,-90.05,14.52,20.79,-72.54,18.08,35.611
-54.03,13.8,-43.95,-92.79,13.77,-13.66,-97.42,12.29,8.07,-90.04,14.41,20.86,-72.5,18.05,35.661
-54.08,13.8,-43.92,-92.89,13.33,-13.74,-97.47,12.04,8.15,-90.04,14.3,20.94,-72.48,18.04,35.721
-54.11,13.86,-43.81,-92.91,13.04,-13.79,-97.48,11.7,8.23,-90.0,14.16,21.02,-72.38,18.05,35.791
-54.18,13.93,-43.71,-92.98,12.75,-13.86,-97.58,11.13,8.32,-90.0,14.02,21.12,-72.32,18.07,35.891
-54.26,14.01,-43.6,-93.04,12.46,-13.93,-97.71,10.4,8.41,-90.0,13.88,21.22,-72.25,18.11,35.991
-54.19,14.03,-43.63,-93.02,12.33,-13.98,-97.7,10.09,8.49,-89.97,13.67,21.33,-72.16,18.09,36.091
-54.15,14.05,-43.69,-93.04,12.22,-14.03,-97.73,9.85,8.56,-89.99,13.46,21.46,-72.09,18.08,36.211
-54.06,14.05,-43.81,-93.05,12.19,-14.1,-97.78,9.63,8.6,-90.06,13.12,21.55,-72.09,17.88,36.371
-53.95,14.05,-43.93,-93.05,12.18,-14.17,-97.81,9.41,8.63,-90.12,12.76,21.63,-72.08,17.65,36.521
-53.88,14.05,-44.09,-93.14,12.09,-14.18,-97.93,9.15,8.65,-90.29,12.32,21.69,-72.2,17.18,36.721
-53.77,14.04,-44.22,-93.16,11.99,-14.17,-97.99,8.88,8.66,-90.41,11.75,21.75,-72.31,16.29,36.991
-53.66,14.02,-44.35,-93.19,11.9,-14.15,-98.05,8.51,8.67,-90.55,11.02,21.83,-72.42,15.29,37.271
-53.61,14.0,-44.53,-93.31,11.82,-14.16,-98.2,8.28,8.67,-90.74,10.53,21.91,-72.57,14.62,37.491
-53.51,13.96,-44.67,-93.33,11.74,-14.15,-98.25,8.04,8.65,-90.82,10.04,21.95,-72.62,14.01,37.631
-53.48,13.96,-44.82,-93.45,11.57,-14.15,-98.36,7.9,8.64,-90.94,9.85,21.97,-72.72,13.79,37.691
-53.4,13.95,-44.92,-93.48,11.38,-14.14,-98.39,7.75,8.62,-90.97,9.66,21.97,-72.76,13.55,37.721
-53.38,13.93,-45.03,-93.58,11.13,-14.18,-98.45,7.64,8.63,-91.02,9.57,22.01,-72.79,13.53,37.751
-53.33,13.91,-45.11,-93.62,10.85,-14.23,-98.46,7.53,8.64,-91.02,9.5,22.05,-72.79,13.53,37.751
-53.29,13.89,-45.19,-93.67,10.56,-14.28,-98.47,7.43,8.65,-91.02,9.46,22.09,-72.79,13.54,37.751
-53.28,13.89,-45.18,-93.73,9.89,-14.32,-98.44,7.23,8.72,-90.96,9.48,22.14,-72.72,13.74,37.741
-53.31,13.91,-45.18,-93.85,8.92,-14.39,-98.44,7.03,8.8,-90.93,9.54,22.2,-72.67,13.98,37.731
-53.3,13.98,-45.09,-93.87,7.88,-14.46,-98.36,6.74,8.91,-90.75,9.84,22.29,-72.37,15.73,37.361
-53.36,14.07,-45.03,-93.94,6.94,-14.54,-98.4,6.07,9.05,-90.64,10.32,22.37,-72.06,17.58,36.961
-53.42,14.17,-44.96,-93.99,6.1,-14.62,-98.43,5.3,9.2,-90.47,11.02,22.42,-71.7,19.11,36.631
-53.36,14.38,-44.86,-93.86,6.23,-14.65,-98.32,4.84,9.27,-90.18,11.69,22.41,-71.25,20.06,36.521
-53.36,14.63,-44.82,-93.84,6.39,-14.71,-98.3,4.62,9.35,-89.98,12.37,22.43,-70.79,20.97,36.621
-53.23,14.85,-44.8,-93.71,6.69,-14.76,-98.18,4.64,9.37,-89.82,12.46,22.52,-70.46,21.21,36.811
-53.14,15.1,-44.84,-93.67,7.03,-14.84,-98.17,4.67,9.39,-89.75,12.57,22.64,-70.21,21.46,37.011
-53.0,15.29,-44.9,-93.59,7.4,-14.88,-98.12,4.63,9.39,-89.72,12.43,22.71,-70.13,21.38,37.131
-52.81,15.59,-45.01,-93.55,7.8,-14.92,-98.13,4.58,9.38,-89.74,12.27,22.79,-70.08,21.3,37.271
-52.59,15.95,-45.14,-93.5,8.22,-14.96,-98.13,4.52,9.36,-89.76,12.07,22.86,-70.03,21.2,37.421
-52.49,16.02,-45.23,-93.46,8.69,-14.94,-98.17,4.48,9.31,-89.84,11.8,22.9,-70.1,20.82,37.621
-52.37,16.08,-45.32,-93.39,9.27,-14.91,-98.19,4.43,9.25,-89.9,11.49,22.93,-70.19,20.25,37.881
-52.3,16.08,-45.43,-93.41,9.44,-14.93,-98.25,4.36,9.2,-89.99,11.24,22.97,-70.31,19.61,38.181
-52.2,16.07,-45.53,-93.39,9.6,-14.94,-98.27,4.28,9.13,-90.04,10.98,22.99,-70.41,18.92,38.461
-52.1,16.05,-45.63,-93.37,9.75,-14.96,-98.29,4.19,9.06,-90.09,10.7,23.01,-70.48,18.26,38.721
-52.06,16.06,-45.71,-93.42,9.71,-14.98,-98.35,4.24,9.02,-90.16,10.6,23.03,-70.53,18.04,38.841
-51.99,16.05,-45.77,-93.43,9.65,-15.0,-98.35,4.3,8.98,-90.18,10.5,23.03,-70.55,17.84,38.921
-51.96,16.1,-45.81,-93.46,9.55,-15.04,-98.37,4.32,8.99,-90.18,10.5,23.06,-70.55,17.87,38.931
-51.93,16.14,-45.84,-93.48,9.43,-15.07,-98.36,4.35,9.0,-90.17,10.52,23.08,-70.54,17.92,38.92
-52.0,16.24,-45.71,-93.49,9.25,-15.08,-98.33,4.37,9.04,-90.12,10.59,23.09,-70.51,18.0,38.88
-52.1,16.36,-45.57,-93.51,9.05,-15.09,-98.31,4.39,9.09,-90.09,10.68,23.1,-70.51,18.1,38.84
-52.22,16.48,-45.4,-93.54,8.83,-15.1,-98.29,4.41,9.15,-90.05,10.78,23.11,-70.5,18.21,38.78
-52.43,16.67,-45.07,-93.47,9.03,-14.98,-98.21,4.68,9.15,-90.0,10.9,22.99,-70.59,18.28,38.54
-52.85,17.2,-44.46,-93.45,9.27,-14.85,-98.16,5.09,9.15,-89.96,11.14,22.85,-70.72,18.38,38.28
-53.34,17.87,-43.71,-93.41,9.53,-14.71,-98.08,5.64,9.14,-89.92,11.44,22.68,-70.88,18.59,37.89
-53.74,18.61,-42.97,-93.32,10.06,-14.52,-97.91,6.76,8.94,-90.0,10.95,22.26,-72.41,17.31,35.97
-54.12,19.29,-42.26,-93.18,10.97,-14.29,-97.73,7.83,8.71,-90.28,9.77,21.48,-73.62,15.56,34.45
-54.28,19.6,-41.95,-93.13,11.31,-14.23,-97.79,7.77,8.48,-90.78,7.9,20.52,-74.41,12.92,33.94
-54.41,19.85,-41.68,-93.07,11.62,-14.18,-97.84,7.71,8.24,-91.13,6.38,19.54,-74.89,11.16,33.39
-54.44,19.51,-41.81,-92.87,12.61,-14.22,-97.89,7.75,7.96,-91.19,6.58,19.17,-74.9,11.03,33.4
-54.46,19.11,-41.97,-92.61,13.74,-14.25,-97.94,7.81,7.67,-91.21,6.79,18.93,-74.91,11.0,33.35
-54.47,18.67,-42.15,-92.34,14.8,-14.31,-98.0,7.87,7.27,-91.23,7.01,18.67,-74.94,10.93,33.29
-54.15,17.65,-43.09,-92.25,15.01,-14.63,-98.02,8.0,7.04,-91.08,8.83,18.55,-74.8,11.96,33.31
-53.38,15.66,-44.79,-92.15,15.24,-15.25,-98.05,8.14,6.82,-90.75,11.4,18.33,-74.47,14.97,32.79
-52.78,14.44,-45.76,-91.95,15.64,-15.81,-97.75,10.02,6.63,-90.17,14.29,18.14,-73.49,18.33,32.82
-52.26,13.37,-46.56,-91.72,16.25,-16.36,-97.33,12.28,6.42,-89.67,16.24,18.08,-72.52,20.37,33.27
-51.78,12.41,-47.26,-91.43,16.99,-16.86,-96.9,14.15,6.22,-89.25,17.63,18.12,-71.73,21.65,33.77
-51.7,12.23,-47.31,-91.28,17.22,-16.99,-96.5,15.39,6.13,-88.67,19.1,18.12,-70.86,23.12,33.97
-51.76,12.19,-47.16,-91.14,17.39,-16.96,-96.39,15.49,6.14,-88.57,19.06,18.3,-70.76,23.13,34.01
-51.86,12.16,-47.03,-91.08,17.57,-16.92,-96.33,15.64,6.17,-88.52,19.06,18.5,-70.7,23.18,34.06
-51.96,12.13,-46.89,-91.01,17.76,-16.88,-96.26,15.82,6.22,-88.47,19.07,18.7,-70.64,23.24,34.12
-52.11,12.32,-46.63,-91.0,17.76,-16.7,-96.15,15.99,6.3,-88.43,19.01,18.83,-70.68,23.13,34.09
-52.35,12.64,-46.24,-91.02,17.75,-16.5,-96.07,16.18,6.41,-88.42,18.95,18.96,-70.75,23.01,34.06
-52.61,13.0,-45.8,-91.05,17.72,-16.28,-95.97,16.39,6.52,-88.4,18.9,19.08,-70.82,22.9,34.03
-52.71,13.18,-45.59,-91.05,17.75,-16.1,-95.9,16.53,6.59,-88.42,18.76,19.14,-71.01,22.46,34.06
-52.81,13.33,-45.41,-91.06,17.76,-15.91,-95.83,16.68,6.68,-88.46,18.62,19.19,-71.31,21.68,34.22
-52.83,13.42,-45.37,-91.07,17.83,-15.83,-95.81,16.81,6.71,-88.49,18.56,19.24,-71.5,21.2,34.3
-52.84,13.51,-45.32,-91.06,17.89,-15.75,-95.76,16.94,6.75,-88.51,18.49,19.27,-71.66,20.79,34.33
-52.84,13.54,-45.31,-91.06,17.93,-15.78,-95.78,16.94,6.75,-88.56,18.36,19.31,-71.76,20.62,34.32
-52.83,13.55,-45.3,-91.05,17.97,-15.83,-95.8,16.93,6.73,-88.61,18.23,19.34,-71.83,20.46,34.3
-52.84,13.46,-45.32,-91.08,17.98,-15.85,-95.89,16.83,6.72,-88.72,18.01,19.39,-71.94,20.28,34.3
-52.84,13.34,-45.34,-91.09,17.99,-15.88,-95.96,16.71,6.7,-88.82,17.77,19.43,-72.02,20.09,34.3
-52.83,13.2,-45.36,-91.1,17.98,-15.91,-96.06,16.51,6.67,-88.92,17.52,19.46,-72.1,19.89,34.3
-52.83,13.03,-45.41,-91.17,17.92,-15.88,-96.26,16.14,6.71,-89.14,17.05,19.56,-72.24,19.64,34.33
-52.81,12.85,-45.45,-91.22,17.83,-15.85,-96.43,15.71,6.74,-89.36,16.47,19.68,-72.34,19.37,34.35
-52.82,12.72,-45.49,-91.31,17.69,-15.78,-96.57,15.41,6.77,-89.58,15.93,19.77,-72.52,18.92,34.41
-52.8,12.58,-45.52,-91.38,17.53,-15.7,-96.67,15.13,6.79,-89.75,15.41,19.82,-72.69,18.33,34.5
-52.79,12.44,-45.55,-91.45,17.35,-15.61,-96.77,14.84,6.82,-89.92,14.91,19.87,-72.87,17.7,34.59
-52.85,12.59,-45.49,-91.5,17.38,-15.46,-96.79,14.95,6.78,-90.02,14.76,19.77,-73.13,16.94,34.64
-52.89,12.76,-45.4,-91.5,17.4,-15.29,-96.76,15.08,6.74,-90.09,14.61,19.64,-73.38,16.18,34.59
-52.95,12.99,-45.37,-91.59,17.42,-15.13,-96.76,15.36,6.66,-90.2,14.64,19.46,-73.84,15.47,34.18
-52.96,13.22,-45.29,-91.6,17.42,-14.95,-96.68,15.66,6.56,-90.23,14.69,19.25,-74.24,14.81,33.66
-53.0,13.42,-45.31,-91.7,17.4,-14.86,-96.72,15.9,6.44,-90.36,14.71,19.05,-74.58,14.34,33.34
-52.98,13.61,-45.28,-91.72,17.36,-14.76,-96.66,16.14,6.3,-90.39,14.73,18.83,-74.8,13.9,33.05
-52.96,13.8,-45.26,-91.74,17.32,-14.66,-96.6,16.38,6.14,-90.43,14.76,18.59,-74.99,13.47,32.8
-53.0,13.82,-45.36,-91.91,17.19,-14.67,-96.84,16.14,5.94,-90.8,13.91,18.41,-75.26,11.49,33.16
-52.95,13.79,-45.42,-91.97,17.02,-14.67,-96.97,15.83,5.71,-91.25,11.98,18.19,-75.34,9.64,33.4
-53.03,13.68,-45.55,-92.17,16.94,-14.7,-97.32,15.44,5.47,-91.85,9.99,17.75,-75.5,8.01,33.61
-53.01,13.52,-45.61,-92.21,16.82,-14.73,-97.56,14.76,5.2,-92.16,8.3,17.22,-75.5,6.66,33.62
-52.99,13.33,-45.67,-92.25,16.69,-14.76,-97.86,13.86,4.82,-92.38,6.86,16.69,-75.5,5.48,33.54
-53.03,13.12,-45.98,-92.58,16.55,-14.88,-98.29,13.48,4.63,-92.7,6.7,16.6,-75.74,5.33,33.59
-52.91,12.86,-46.17,-92.64,16.35,-14.98,-98.43,13.05,4.43,-92.75,6.46,16.45,-75.75,5.14,33.55
-53.02,12.59,-46.53,-93.07,16.15,-15.24,-98.95,12.61,4.35,-93.13,6.41,16.59,-76.0,5.24,33.83
-52.91,12.24,-46.72,-93.14,15.87,-15.46,-99.11,11.99,4.28,-93.15,6.22,16.7,-75.93,5.31,34.0
-52.8,11.88,-46.92,-93.21,15.58,-15.71,-99.27,11.34,4.22,-93.18,5.85,16.87,-75.85,5.34,34.21
-52.91,11.67,-47.16,-93.55,15.41,-15.99,-99.68,10.89,4.3,-93.46,5.69,17.28,-76.16,8.12,34.29
-52.86,11.42,-47.26,-93.6,15.19,-16.23,-99.76,10.44,4.39,-93.41,6.14,17.61,-75.89,10.49,34.6
-53.02,11.31,-47.29,-93.8,15.01,-16.4,-99.97,10.12,4.56,-93.45,6.83,18.15,-75.68,12.75,34.81
-53.09,11.19,-47.23,-93.85,14.8,-16.55,-100.01,9.78,4.75,-93.26,7.47,18.87,-75.3,14.29,35.03
-53.18,11.08,-47.16,-93.89,14.6,-16.69,-100.04,9.44,4.96,-93.05,8.01,19.63,-74.92,15.44,35.29
-53.36,11.04,-46.98,-93.94,14.47,-16.68,-100.05,9.31,5.14,-93.02,8.14,19.77,-74.88,15.87,35.17
-53.55,11.01,-46.77,-93.97,14.35,-16.64,-100.05,9.18,5.34,-92.97,8.29,19.91,-74.84,16.27,35.05
-53.62,11.05,-46.49,-93.81,14.27,-16.5,-99.84,9.17,5.46,-92.78,8.42,19.87,-74.79,16.19,34.81
-53.8,11.13,-46.28,-93.83,14.23,-16.37,-99.81,9.2,5.59,-92.76,8.58,19.85,-74.88,16.18,34.62
-53.81,11.14,-46.04,-93.61,14.36,-16.13,-99.57,9.32,5.64,-92.57,8.64,19.67,-74.88,15.86,34.35
-53.94,11.18,-45.9,-93.58,14.54,-15.9,-99.53,9.49,5.7,-92.59,8.72,19.52,-75.2,15.5,33.86
-54.07,11.23,-45.75,-93.54,14.76,-15.66,-99.47,9.73,5.75,-92.6,8.82,19.36,-75.58,14.77,33.36
-54.01,11.18,-45.64,-93.39,14.78,-15.48,-99.3,9.76,5.76,-92.49,8.77,19.16,-75.66,13.83,33.27
-54.04,11.14,-45.61,-93.39,14.83,-15.32,-99.29,9.82,5.77,-92.53,8.73,18.99,-75.81,13.0,33.28
